symbol	name	entrez_id	ensemble_id	go_class	go_name	go_id	adjP
PHGDH	phosphoglycerate dehydrogenase	26227	ENSG00000092621	cellular component	intracellular	GO:0005622	0.037
RTN2	reticulon 2	6253	ENSG00000125744	cellular component	intracellular	GO:0005622	0.037
RHBDD1	rhomboid domain containing 1	84236	ENSG00000144468	cellular component	intracellular	GO:0005622	0.037
NKIRAS1	NFKB inhibitor interacting Ras-like 1	28512	ENSG00000197885	cellular component	intracellular	GO:0005622	0.037
VASP	vasodilator-stimulated phosphoprotein	7408	ENSG00000125753	cellular component	intracellular	GO:0005622	0.037
TXNDC17	thioredoxin domain containing 17	84817	ENSG00000129235	cellular component	intracellular	GO:0005622	0.037
SPAG17	sperm associated antigen 17	200162	ENSG00000155761	cellular component	intracellular	GO:0005622	0.037
TICRR	TOPBP1-interacting checkpoint and replication regulator	90381	ENSG00000140534	cellular component	intracellular	GO:0005622	0.037
OPTN	optineurin	10133	ENSG00000123240	cellular component	intracellular	GO:0005622	0.037
SUPV3L1	suppressor of var1, 3-like 1 (S. cerevisiae)	6832	ENSG00000156502	cellular component	intracellular	GO:0005622	0.037
VEGFA	vascular endothelial growth factor A	7422	ENSG00000112715	cellular component	intracellular	GO:0005622	0.037
SOX4	SRY (sex determining region Y)-box 4	6659	ENSG00000124766	cellular component	intracellular	GO:0005622	0.037
KIF11	kinesin family member 11	3832	ENSG00000138160	cellular component	intracellular	GO:0005622	0.037
XAF1	XIAP associated factor 1	54739	ENSG00000132530	cellular component	intracellular	GO:0005622	0.037
PHYH	phytanoyl-CoA 2-hydroxylase	5264	ENSG00000107537	cellular component	intracellular	GO:0005622	0.037
PXDN	peroxidasin homolog (Drosophila)	7837	ENSG00000130508	cellular component	intracellular	GO:0005622	0.037
WWOX	WW domain containing oxidoreductase	51741	ENSG00000186153	cellular component	intracellular	GO:0005622	0.037
NR1D2	nuclear receptor subfamily 1, group D, member 2	9975	ENSG00000174738	cellular component	intracellular	GO:0005622	0.037
MICA	MHC class I polypeptide-related sequence A	100507436	ENSG00000204520	cellular component	intracellular	GO:0005622	0.037
HK1	hexokinase 1	3098	ENSG00000156515	cellular component	intracellular	GO:0005622	0.037
SRSF9	serine/arginine-rich splicing factor 9	8683	ENSG00000111786	cellular component	intracellular	GO:0005622	0.037
FAF1	Fas (TNFRSF6) associated factor 1	11124	ENSG00000185104	cellular component	intracellular	GO:0005622	0.037
STK4	serine/threonine kinase 4	6789	ENSG00000101109	cellular component	intracellular	GO:0005622	0.037
KAT6A	K(lysine) acetyltransferase 6A	7994	ENSG00000083168	cellular component	intracellular	GO:0005622	0.037
DDX52	DEAD (Asp-Glu-Ala-Asp) box polypeptide 52	11056	ENSG00000141141	cellular component	intracellular	GO:0005622	0.037
ZNF141	zinc finger protein 141	7700	ENSG00000131127	cellular component	intracellular	GO:0005622	0.037
DLG4	discs, large homolog 4 (Drosophila)	1742	ENSG00000132535	cellular component	intracellular	GO:0005622	0.037
VARS2	valyl-tRNA synthetase 2, mitochondrial (putative)	57176	ENSG00000137411	cellular component	intracellular	GO:0005622	0.037
FANCL	Fanconi anemia, complementation group L	55120	ENSG00000115392	cellular component	intracellular	GO:0005622	0.037
METTL7A	methyltransferase like 7A	25840	ENSG00000185432	cellular component	intracellular	GO:0005622	0.037
AP3S2	adaptor-related protein complex 3, sigma 2 subunit	10239	ENSG00000250021,ENSG00000157823	cellular component	intracellular	GO:0005622	0.037
CCDC91	coiled-coil domain containing 91	55297	ENSG00000123106	cellular component	intracellular	GO:0005622	0.037
JAZF1	JAZF zinc finger 1	221895	ENSG00000153814	cellular component	intracellular	GO:0005622	0.037
C2CD4B	C2 calcium-dependent domain containing 4B	388125	ENSG00000205502	cellular component	intracellular	GO:0005622	0.037
ETV1	ets variant 1	2115	ENSG00000006468	cellular component	intracellular	GO:0005622	0.037
MYL5	myosin, light chain 5, regulatory	4636	ENSG00000215375	cellular component	intracellular	GO:0005622	0.037
SMAGP	small cell adhesion glycoprotein	57228	ENSG00000170545	cellular component	intracellular	GO:0005622	0.037
CMIP	c-Maf inducing protein	80790	ENSG00000153815	cellular component	intracellular	GO:0005622	0.037
PPARG	peroxisome proliferator-activated receptor gamma	5468	ENSG00000132170	cellular component	intracellular	GO:0005622	0.037
C12orf65	chromosome 12 open reading frame 65	91574	ENSG00000130921	cellular component	intracellular	GO:0005622	0.037
ARL6IP4	ADP-ribosylation-like factor 6 interacting protein 4	51329	ENSG00000182196	cellular component	intracellular part	GO:0044424	0.037
PLEKHA1	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1	59338	ENSG00000107679	cellular component	intracellular	GO:0005622	0.037
TBX15	T-box 15	6913	ENSG00000092607	cellular component	intracellular	GO:0005622	0.037
E2F3	E2F transcription factor 3	1871	ENSG00000112242	cellular component	intracellular	GO:0005622	0.037
PEX11A	peroxisomal biogenesis factor 11 alpha	8800	ENSG00000166821	cellular component	intracellular	GO:0005622	0.037
HSP90AB1	heat shock protein 90kDa alpha (cytosolic), class B member 1	3326	ENSG00000096384	cellular component	intracellular	GO:0005622	0.037
PROX1	prospero homeobox 1	5629	ENSG00000117707	cellular component	intracellular	GO:0005622	0.037
MSRB3	methionine sulfoxide reductase B3	253827	ENSG00000174099	cellular component	intracellular	GO:0005622	0.037
MRPS18B	mitochondrial ribosomal protein S18B	28973	ENSG00000204568	cellular component	intracellular	GO:0005622	0.037
PLEKHF2	pleckstrin homology domain containing, family F (with FYVE domain) member 2	79666	ENSG00000175895	cellular component	intracellular	GO:0005622	0.037
AGPAT6	1-acylglycerol-3-phosphate O-acyltransferase 6 (lysophosphatidic acid acyltransferase, zeta)	137964	ENSG00000158669	cellular component	intracellular	GO:0005622	0.037
HHEX	hematopoietically expressed homeobox	3087	ENSG00000152804	cellular component	intracellular	GO:0005622	0.037
LACRT	lacritin	90070	ENSG00000135413	cellular component	intracellular	GO:0005622	0.037
UCMA	upper zone of growth plate and cartilage matrix associated	221044	ENSG00000165623	cellular component	intracellular	GO:0005622	0.037
TPRG1	tumor protein p63 regulated 1	285386	ENSG00000188001	cellular component	intracellular	GO:0005622	0.037
NCKAP1L	NCK-associated protein 1-like	3071	ENSG00000123338	cellular component	intracellular	GO:0005622	0.037
HSPBAP1	HSPB (heat shock 27kDa) associated protein 1	79663	ENSG00000169087	cellular component	intracellular	GO:0005622	0.037
PRDM5	PR domain containing 5	11107	ENSG00000138738	cellular component	intracellular	GO:0005622	0.037
FAM110C	family with sequence similarity 110, member C	642273		cellular component	intracellular	GO:0005622	0.037
CYP26C1	cytochrome P450, family 26, subfamily C, polypeptide 1	340665	ENSG00000187553	cellular component	intracellular	GO:0005622	0.037
KCNJ11	potassium inwardly-rectifying channel, subfamily J, member 11	3767	ENSG00000187486	cellular component	intracellular	GO:0005622	0.037
SERINC3	serine incorporator 3	10955	ENSG00000132824	cellular component	intracellular	GO:0005622	0.037
HNF4A	hepatocyte nuclear factor 4, alpha	3172	ENSG00000101076	cellular component	intracellular	GO:0005622	0.037
LPP	LIM domain containing preferred translocation partner in lipoma	4026	ENSG00000145012	cellular component	intracellular	GO:0005622	0.037
CDKN1C	cyclin-dependent kinase inhibitor 1C (p57, Kip2)	1028	ENSG00000129757	cellular component	intracellular	GO:0005622	0.037
PNCK	pregnancy up-regulated non-ubiquitously expressed CaM kinase	139728	ENSG00000130822	cellular component	intracellular	GO:0005622	0.037
NFKBIE	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, epsilon	4794	ENSG00000146232	cellular component	intracellular	GO:0005622	0.037
UNC119B	unc-119 homolog B (C. elegans)	84747	ENSG00000175970	cellular component	intracellular	GO:0005622	0.037
TP53INP1	tumor protein p53 inducible nuclear protein 1	94241	ENSG00000164938	cellular component	intracellular	GO:0005622	0.037
ST6GAL1	ST6 beta-galactosamide alpha-2,6-sialyltranferase 1	6480	ENSG00000073849	cellular component	intracellular	GO:0005622	0.037
HLA-E	major histocompatibility complex, class I, E	3133	ENSG00000204592	cellular component	intracellular	GO:0005622	0.037
HIP1R	huntingtin interacting protein 1 related	9026	ENSG00000130787	cellular component	intracellular	GO:0005622	0.037
DGKQ	diacylglycerol kinase, theta 110kDa	1609	ENSG00000145214	cellular component	intracellular	GO:0005622	0.037
ATAD1	ATPase family, AAA domain containing 1	84896	ENSG00000138138	cellular component	intracellular	GO:0005622	0.037
NOTCH2	notch 2	4853	ENSG00000134250	cellular component	intracellular	GO:0005622	0.037
RASEF	RAS and EF-hand domain containing	158158	ENSG00000165105	cellular component	intracellular	GO:0005622	0.037
SIRT4	sirtuin 4	23409	ENSG00000089163	cellular component	intracellular	GO:0005622	0.037
GLP1R	glucagon-like peptide 1 receptor	2740	ENSG00000112164	cellular component	intracellular	GO:0005622	0.037
AATF	apoptosis antagonizing transcription factor	26574	ENSG00000108270	cellular component	intracellular	GO:0005622	0.037
SPPL3	signal peptide peptidase like 3	121665	ENSG00000157837	cellular component	integral to endoplasmic reticulum membrane	GO:0030176	0.037
POLB	polymerase (DNA directed), beta	5423	ENSG00000070501	cellular component	intracellular	GO:0005622	0.037
PDE1B	phosphodiesterase 1B, calmodulin-dependent	5153	ENSG00000123360	cellular component	intracellular	GO:0005622	0.037
PTHLH	parathyroid hormone-like hormone	5744	ENSG00000087494	cellular component	intracellular	GO:0005622	0.037
AARS2	alanyl-tRNA synthetase 2, mitochondrial (putative)	57505	ENSG00000124608	cellular component	intracellular	GO:0005622	0.037
CSRNP2	cysteine-serine-rich nuclear protein 2	81566	ENSG00000110925	cellular component	intracellular	GO:0005622	0.037
AP3M2	adaptor-related protein complex 3, mu 2 subunit	10947	ENSG00000070718	cellular component	intracellular	GO:0005622	0.037
DMRTA2	DMRT-like family A2	63950	ENSG00000142700	cellular component	intracellular	GO:0005622	0.037
CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	1050	ENSG00000245848	cellular component	intracellular	GO:0005622	0.037
CAMK1D	calcium/calmodulin-dependent protein kinase ID	57118	ENSG00000183049	cellular component	intracellular	GO:0005622	0.037
PLAT	plasminogen activator, tissue	5327	ENSG00000104368	cellular component	intracellular	GO:0005622	0.037
SYNRG	synergin, gamma	11276	ENSG00000006114	cellular component	intracellular	GO:0005622	0.037
RHCG	Rh family, C glycoprotein	51458	ENSG00000140519	cellular component	intracellular	GO:0005622	0.037
MOCS2	molybdenum cofactor synthesis 2	4338	ENSG00000164172	cellular component	intracellular	GO:0005622	0.037
TMED3	transmembrane emp24 protein transport domain containing 3	23423	ENSG00000166557	cellular component	intracellular	GO:0005622	0.037
CENPN	centromere protein N	55839	ENSG00000166451	cellular component	intracellular	GO:0005622	0.037
TRPS1	trichorhinophalangeal syndrome I	7227	ENSG00000104447	cellular component	intracellular	GO:0005622	0.037
SYN2	synapsin II	6854	ENSG00000157152	cellular component	intracellular	GO:0005622	0.037
PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	5366	ENSG00000141682	cellular component	intracellular	GO:0005622	0.037
MAEA	macrophage erythroblast attacher	10296	ENSG00000090316	cellular component	intracellular	GO:0005622	0.037
SLC22A18	solute carrier family 22, member 18	5002	ENSG00000110628	cellular component	intracellular	GO:0005622	0.037
CABP1	calcium binding protein 1	9478	ENSG00000157782	cellular component	intracellular	GO:0005622	0.037
FOSB	FBJ murine osteosarcoma viral oncogene homolog B	2354	ENSG00000125740	cellular component	intracellular	GO:0005622	0.037
ZFC3H1	zinc finger, C3H1-type containing	196441	ENSG00000133858	cellular component	intracellular	GO:0005622	0.037
TRA2B	transformer 2 beta homolog (Drosophila)	6434	ENSG00000136527	cellular component	intracellular	GO:0005622	0.037
ZNF800	zinc finger protein 800	168850	ENSG00000048405	cellular component	intracellular	GO:0005622	0.037
TADA2A	transcriptional adaptor 2A	6871	ENSG00000108264	cellular component	intracellular	GO:0005622	0.037
ACACA	acetyl-CoA carboxylase alpha	31	ENSG00000132142	cellular component	intracellular	GO:0005622	0.037
ACADS	acyl-CoA dehydrogenase, C-2 to C-3 short chain	35	ENSG00000122971	cellular component	intracellular	GO:0005622	0.037
ERCC1	excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)	2067	ENSG00000012061	cellular component	intracellular	GO:0005622	0.037
HNF1B	HNF1 homeobox B	6928	ENSG00000108753	cellular component	intracellular	GO:0005622	0.037
GAN	gigaxonin	8139	ENSG00000127688	cellular component	intracellular	GO:0005622	0.037
ZNF718	zinc finger protein 718	255403		cellular component	intracellular	GO:0005622	0.037
HSD3B2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	3284	ENSG00000203859	cellular component	intracellular	GO:0005622	0.037
GDPGP1	GDP-D-glucose phosphorylase 1	390637	ENSG00000183208	cellular component	intracellular	GO:0005622	0.037
GGNBP2	gametogenetin binding protein 2	79893	ENSG00000005955	cellular component	intracellular	GO:0005622	0.037
AVPR2	arginine vasopressin receptor 2	554	ENSG00000126895	cellular component	intracellular	GO:0005622	0.037
RAF1	v-raf-1 murine leukemia viral oncogene homolog 1	5894	ENSG00000132155	cellular component	intracellular	GO:0005622	0.037
GALNT6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6 (GalNAc-T6)	11226	ENSG00000139629	cellular component	intracellular	GO:0005622	0.037
LHX1	LIM homeobox 1	3975	ENSG00000132130	cellular component	intracellular	GO:0005622	0.037
VTI1A	vesicle transport through interaction with t-SNAREs homolog 1A (yeast)	143187	ENSG00000151532	cellular component	intracellular	GO:0005622	0.037
IDH2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	3418	ENSG00000182054	cellular component	intracellular	GO:0005622	0.037
ATP5I	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit E	521	ENSG00000169020	cellular component	intracellular	GO:0005622	0.037
TPO	thyroid peroxidase	7173	ENSG00000115705	cellular component	intracellular	GO:0005622	0.037
POP5	processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae)	51367	ENSG00000167272	cellular component	intracellular	GO:0005622	0.037
SLC35B2	solute carrier family 35, member B2	347734	ENSG00000157593	cellular component	intracellular	GO:0005622	0.037
TEKT1	tektin 1	83659	ENSG00000167858	cellular component	intracellular	GO:0005622	0.037
DAZAP2	DAZ associated protein 2	9802	ENSG00000183283	cellular component	intracellular	GO:0005622	0.037
TCF19	transcription factor 19	6941	ENSG00000137310	cellular component	intracellular	GO:0005622	0.037
TBC1D30	TBC1 domain family, member 30	23329	ENSG00000111490	cellular component	intracellular	GO:0005622	0.037
RORA	RAR-related orphan receptor A	6095	ENSG00000069667	cellular component	intracellular	GO:0005622	0.037
ABCB9	ATP-binding cassette, sub-family B (MDR/TAP), member 9	23457	ENSG00000150967	cellular component	intracellular	GO:0005622	0.037
RPGRIP1L	RPGRIP1-like	23322	ENSG00000103494	cellular component	intracellular	GO:0005622	0.037
MEOX2	mesenchyme homeobox 2	4223	ENSG00000106511	cellular component	intracellular	GO:0005622	0.037
RAB21	RAB21, member RAS oncogene family	23011	ENSG00000080371	cellular component	intracellular	GO:0005622	0.037
CCNA2	cyclin A2	890	ENSG00000145386	cellular component	intracellular	GO:0005622	0.037
POU5F1B	POU class 5 homeobox 1B	5462	ENSG00000212993	cellular component	intracellular	GO:0005622	0.037
CHST8	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8	64377	ENSG00000124302	cellular component	intracellular	GO:0005622	0.037
DGKB	diacylglycerol kinase, beta 90kDa	1607	ENSG00000136267	cellular component	intracellular	GO:0005622	0.037
ARL6IP4	ADP-ribosylation-like factor 6 interacting protein 4	51329	ENSG00000182196	cellular component	intracellular	GO:0005622	0.037
MAF	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)	4094	ENSG00000178573	cellular component	intracellular	GO:0005622	0.037
GSDMC	gasdermin C	56169	ENSG00000147697	cellular component	intracellular	GO:0005622	0.037
CDC123	cell division cycle 123 homolog (S. cerevisiae)	8872	ENSG00000151465	cellular component	intracellular	GO:0005622	0.037
CDKN2A	cyclin-dependent kinase inhibitor 2A	1029	ENSG00000147889	cellular component	intracellular	GO:0005622	0.037
IL22RA2	interleukin 22 receptor, alpha 2	116379	ENSG00000164485	cellular component	intracellular	GO:0005622	0.037
MAP3K5	mitogen-activated protein kinase kinase kinase 5	4217	ENSG00000197442	cellular component	intracellular	GO:0005622	0.037
PPP1R13L	protein phosphatase 1, regulatory subunit 13 like	10848	ENSG00000104881	cellular component	intracellular	GO:0005622	0.037
COPG2	coatomer protein complex, subunit gamma 2	26958		cellular component	intracellular	GO:0005622	0.037
MTAP	methylthioadenosine phosphorylase	4507	ENSG00000099810	cellular component	intracellular	GO:0005622	0.037
NDUFS4	NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase)	4724	ENSG00000164258	cellular component	intracellular	GO:0005622	0.037
NDUFAF6	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6	137682	ENSG00000156170	cellular component	intracellular	GO:0005622	0.037
TBC1D3F	TBC1 domain family, member 3F	84218	ENSG00000185128	cellular component	intracellular	GO:0005622	0.037
MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	4609	ENSG00000136997	cellular component	intracellular	GO:0005622	0.037
MMP2	matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)	4313	ENSG00000087245	cellular component	intracellular	GO:0005622	0.037
UVSSA	UV-stimulated scaffold protein A	57654	ENSG00000163945	cellular component	intracellular	GO:0005622	0.037
PIGG	phosphatidylinositol glycan anchor biosynthesis, class G	54872	ENSG00000174227	cellular component	intracellular	GO:0005622	0.037
FTO	fat mass and obesity associated	79068	ENSG00000140718	cellular component	intracellular	GO:0005622	0.037
BIN2	bridging integrator 2	51411	ENSG00000110934	cellular component	intracellular	GO:0005622	0.037
CDK2AP1	cyclin-dependent kinase 2 associated protein 1	8099	ENSG00000111328	cellular component	intracellular	GO:0005622	0.037
IDUA	iduronidase, alpha-L-	3425	ENSG00000127415	cellular component	intracellular	GO:0005622	0.037
TOMM34	translocase of outer mitochondrial membrane 34	10953	ENSG00000025772	cellular component	intracellular	GO:0005622	0.037
SSR4	signal sequence receptor, delta	6748	ENSG00000180879	cellular component	intracellular	GO:0005622	0.037
TBC1D3G	TBC1 domain family, member 3G	654341	ENSG00000161583	cellular component	intracellular	GO:0005622	0.037
COL4A4	collagen, type IV, alpha 4	1286	ENSG00000081052	cellular component	intracellular	GO:0005622	0.037
IDH3G	isocitrate dehydrogenase 3 (NAD+) gamma	3421	ENSG00000067829	cellular component	intracellular	GO:0005622	0.037
HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2 (mitochondrial)	3158	ENSG00000134240	cellular component	intracellular	GO:0005622	0.037
RPS24	ribosomal protein S24	6229	ENSG00000138326	cellular component	intracellular	GO:0005622	0.037
EXOSC9	exosome component 9	5393	ENSG00000123737	cellular component	intracellular	GO:0005622	0.037
BCLAF1	BCL2-associated transcription factor 1	9774	ENSG00000029363	cellular component	intracellular	GO:0005622	0.037
MEST	mesoderm specific transcript homolog (mouse)	4232	ENSG00000106484	cellular component	intracellular	GO:0005622	0.037
ABCF1	ATP-binding cassette, sub-family F (GCN20), member 1	23	ENSG00000204574	cellular component	intracellular	GO:0005622	0.037
IRS1	insulin receptor substrate 1	3667	ENSG00000169047	cellular component	intracellular	GO:0005622	0.037
ZNF721	zinc finger protein 721	170960	ENSG00000182903	cellular component	intracellular	GO:0005622	0.037
KLF14	Kruppel-like factor 14	136259	ENSG00000174595	cellular component	intracellular	GO:0005622	0.037
LEMD3	LEM domain containing 3	23592	ENSG00000174106	cellular component	intracellular	GO:0005622	0.037
QPCTL	glutaminyl-peptide cyclotransferase-like	54814	ENSG00000011478	cellular component	intracellular	GO:0005622	0.037
CEBPG	CCAAT/enhancer binding protein (C/EBP), gamma	1054	ENSG00000153879	cellular component	intracellular	GO:0005622	0.037
TAF1D	TATA box binding protein (TBP)-associated factor, RNA polymerase I, D, 41kDa	79101	ENSG00000166012	cellular component	intracellular	GO:0005622	0.037
BCMO1	beta-carotene 15,15'-monooxygenase 1	53630	ENSG00000135697	cellular component	intracellular	GO:0005622	0.037
MRPS18A	mitochondrial ribosomal protein S18A	55168	ENSG00000096080	cellular component	intracellular	GO:0005622	0.037
MESP1	mesoderm posterior 1 homolog (mouse)	55897	ENSG00000166823	cellular component	intracellular	GO:0005622	0.037
HLA-C	major histocompatibility complex, class I, C	3107	ENSG00000204525	cellular component	intracellular	GO:0005622	0.037
ACACA	acetyl-CoA carboxylase alpha	31	ENSG00000132142	cellular component	intracellular part	GO:0044424	0.037
ACADS	acyl-CoA dehydrogenase, C-2 to C-3 short chain	35	ENSG00000122971	cellular component	intracellular part	GO:0044424	0.037
ERCC1	excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)	2067	ENSG00000012061	cellular component	intracellular part	GO:0044424	0.037
AATF	apoptosis antagonizing transcription factor	26574	ENSG00000108270	cellular component	intracellular part	GO:0044424	0.037
GLP1R	glucagon-like peptide 1 receptor	2740	ENSG00000112164	cellular component	intracellular part	GO:0044424	0.037
SIRT4	sirtuin 4	23409	ENSG00000089163	cellular component	intracellular part	GO:0044424	0.037
RASEF	RAS and EF-hand domain containing	158158	ENSG00000165105	cellular component	intracellular part	GO:0044424	0.037
PROX1	prospero homeobox 1	5629	ENSG00000117707	cellular component	intracellular part	GO:0044424	0.037
MSRB3	methionine sulfoxide reductase B3	253827	ENSG00000174099	cellular component	intracellular part	GO:0044424	0.037
MRPS18B	mitochondrial ribosomal protein S18B	28973	ENSG00000204568	cellular component	intracellular part	GO:0044424	0.037
PLEKHF2	pleckstrin homology domain containing, family F (with FYVE domain) member 2	79666	ENSG00000175895	cellular component	intracellular part	GO:0044424	0.037
AGPAT6	1-acylglycerol-3-phosphate O-acyltransferase 6 (lysophosphatidic acid acyltransferase, zeta)	137964	ENSG00000158669	cellular component	intracellular part	GO:0044424	0.037
HHEX	hematopoietically expressed homeobox	3087	ENSG00000152804	cellular component	intracellular part	GO:0044424	0.037
LACRT	lacritin	90070	ENSG00000135413	cellular component	intracellular part	GO:0044424	0.037
UCMA	upper zone of growth plate and cartilage matrix associated	221044	ENSG00000165623	cellular component	intracellular part	GO:0044424	0.037
TPRG1	tumor protein p63 regulated 1	285386	ENSG00000188001	cellular component	intracellular part	GO:0044424	0.037
NCKAP1L	NCK-associated protein 1-like	3071	ENSG00000123338	cellular component	intracellular part	GO:0044424	0.037
HSPBAP1	HSPB (heat shock 27kDa) associated protein 1	79663	ENSG00000169087	cellular component	intracellular part	GO:0044424	0.037
PRDM5	PR domain containing 5	11107	ENSG00000138738	cellular component	intracellular part	GO:0044424	0.037
FAM110C	family with sequence similarity 110, member C	642273		cellular component	intracellular part	GO:0044424	0.037
CYP26C1	cytochrome P450, family 26, subfamily C, polypeptide 1	340665	ENSG00000187553	cellular component	intracellular part	GO:0044424	0.037
KCNJ11	potassium inwardly-rectifying channel, subfamily J, member 11	3767	ENSG00000187486	cellular component	intracellular part	GO:0044424	0.037
SERINC3	serine incorporator 3	10955	ENSG00000132824	cellular component	intracellular part	GO:0044424	0.037
HNF4A	hepatocyte nuclear factor 4, alpha	3172	ENSG00000101076	cellular component	intracellular part	GO:0044424	0.037
LPP	LIM domain containing preferred translocation partner in lipoma	4026	ENSG00000145012	cellular component	intracellular part	GO:0044424	0.037
CDKN1C	cyclin-dependent kinase inhibitor 1C (p57, Kip2)	1028	ENSG00000129757	cellular component	intracellular part	GO:0044424	0.037
PNCK	pregnancy up-regulated non-ubiquitously expressed CaM kinase	139728	ENSG00000130822	cellular component	intracellular part	GO:0044424	0.037
NFKBIE	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, epsilon	4794	ENSG00000146232	cellular component	intracellular part	GO:0044424	0.037
ZNF800	zinc finger protein 800	168850	ENSG00000048405	cellular component	intracellular part	GO:0044424	0.037
TRA2B	transformer 2 beta homolog (Drosophila)	6434	ENSG00000136527	cellular component	intracellular part	GO:0044424	0.037
FOSB	FBJ murine osteosarcoma viral oncogene homolog B	2354	ENSG00000125740	cellular component	intracellular part	GO:0044424	0.037
CABP1	calcium binding protein 1	9478	ENSG00000157782	cellular component	intracellular part	GO:0044424	0.037
SNRPD2	small nuclear ribonucleoprotein D2 polypeptide 16.5kDa	6633	ENSG00000125743	cellular component	intracellular	GO:0005622	0.037
RPS6KC1	ribosomal protein S6 kinase, 52kDa, polypeptide 1	26750	ENSG00000136643	cellular component	intracellular	GO:0005622	0.037
YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide	7529	ENSG00000166913	cellular component	intracellular	GO:0005622	0.037
GCSH	glycine cleavage system protein H (aminomethyl carrier)	2653	ENSG00000140905	cellular component	intracellular	GO:0005622	0.037
HRH1	histamine receptor H1	3269	ENSG00000196639	cellular component	intracellular	GO:0005622	0.037
HLA-B	major histocompatibility complex, class I, B	3106	ENSG00000234745	cellular component	integral to lumenal side of endoplasmic reticulum membrane	GO:0071556	0.037
HLA-C	major histocompatibility complex, class I, C	3107	ENSG00000204525	cellular component	integral to lumenal side of endoplasmic reticulum membrane	GO:0071556	0.037
HLA-E	major histocompatibility complex, class I, E	3133	ENSG00000204592	cellular component	integral to lumenal side of endoplasmic reticulum membrane	GO:0071556	0.037
BCAP31	B-cell receptor-associated protein 31	10134	ENSG00000185825	cellular component	integral to lumenal side of endoplasmic reticulum membrane	GO:0071556	0.037
SPPL3	signal peptide peptidase like 3	121665	ENSG00000157837	cellular component	integral to lumenal side of endoplasmic reticulum membrane	GO:0071556	0.037
POLB	polymerase (DNA directed), beta	5423	ENSG00000070501	cellular component	intracellular part	GO:0044424	0.037
PDE1B	phosphodiesterase 1B, calmodulin-dependent	5153	ENSG00000123360	cellular component	intracellular part	GO:0044424	0.037
PTHLH	parathyroid hormone-like hormone	5744	ENSG00000087494	cellular component	intracellular part	GO:0044424	0.037
AARS2	alanyl-tRNA synthetase 2, mitochondrial (putative)	57505	ENSG00000124608	cellular component	intracellular part	GO:0044424	0.037
UNC119B	unc-119 homolog B (C. elegans)	84747	ENSG00000175970	cellular component	intracellular part	GO:0044424	0.037
CSRNP2	cysteine-serine-rich nuclear protein 2	81566	ENSG00000110925	cellular component	intracellular part	GO:0044424	0.037
DMRTA2	DMRT-like family A2	63950	ENSG00000142700	cellular component	intracellular part	GO:0044424	0.037
CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	1050	ENSG00000245848	cellular component	intracellular part	GO:0044424	0.037
CAMK1D	calcium/calmodulin-dependent protein kinase ID	57118	ENSG00000183049	cellular component	intracellular part	GO:0044424	0.037
PLAT	plasminogen activator, tissue	5327	ENSG00000104368	cellular component	intracellular part	GO:0044424	0.037
SYNRG	synergin, gamma	11276	ENSG00000006114	cellular component	intracellular part	GO:0044424	0.037
RHCG	Rh family, C glycoprotein	51458	ENSG00000140519	cellular component	intracellular part	GO:0044424	0.037
MOCS2	molybdenum cofactor synthesis 2	4338	ENSG00000164172	cellular component	intracellular part	GO:0044424	0.037
CENPN	centromere protein N	55839	ENSG00000166451	cellular component	intracellular part	GO:0044424	0.037
HNF1B	HNF1 homeobox B	6928	ENSG00000108753	cellular component	intracellular part	GO:0044424	0.037
TRPS1	trichorhinophalangeal syndrome I	7227	ENSG00000104447	cellular component	intracellular part	GO:0044424	0.037
SYN2	synapsin II	6854	ENSG00000157152	cellular component	intracellular part	GO:0044424	0.037
PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	5366	ENSG00000141682	cellular component	intracellular part	GO:0044424	0.037
MAEA	macrophage erythroblast attacher	10296	ENSG00000090316	cellular component	intracellular part	GO:0044424	0.037
