symbol	name	entrez_id	ensemble_id	go_class	go_name	go_id	adjP
PSME4	proteasome (prosome, macropain) activator subunit 4	23198	ENSG00000068878	cellular component	intracellular organelle part	GO:0044446	0.3819
ARL4D	ADP-ribosylation factor-like 4D	379	ENSG00000175906	cellular component	intracellular organelle part	GO:0044446	0.3819
SPI1	spleen focus forming virus (SFFV) proviral integration oncogene spi1	6688	ENSG00000066336	cellular component	intracellular organelle part	GO:0044446	0.3819
ETV4	ets variant 4	2118	ENSG00000175832	cellular component	intracellular organelle part	GO:0044446	0.3819
ATP6V0E2	ATPase, H+ transporting V0 subunit e2	155066	ENSG00000171130	cellular component	intracellular organelle part	GO:0044446	0.3819
HOXC10	homeobox C10	3226	ENSG00000180818	cellular component	intracellular organelle part	GO:0044446	0.3819
NTHL1	nth endonuclease III-like 1 (E. coli)	4913	ENSG00000065057	cellular component	intracellular organelle part	GO:0044446	0.3819
TMUB1	transmembrane and ubiquitin-like domain containing 1	83590	ENSG00000164897	cellular component	intracellular organelle part	GO:0044446	0.3819
RUNX2	runt-related transcription factor 2	860	ENSG00000124813	cellular component	intracellular organelle part	GO:0044446	0.3819
PIGN	phosphatidylinositol glycan anchor biosynthesis, class N	23556	ENSG00000197563	cellular component	intracellular organelle part	GO:0044446	0.3819
MAEA	macrophage erythroblast attacher	10296	ENSG00000090316	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
SMEK2	SMEK homolog 2, suppressor of mek1 (Dictyostelium)	57223	ENSG00000138041	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
AKAP11	A kinase (PRKA) anchor protein 11	11215	ENSG00000023516	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
NCOA2	nuclear receptor coactivator 2	10499	ENSG00000140396	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
NME8	NME/NM23 family member 8	51314	ENSG00000086288	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
CETN3	centrin, EF-hand protein, 3	1070	ENSG00000153140	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
TUBA1A	tubulin, alpha 1a	7846	ENSG00000167552	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
EML6	echinoderm microtubule associated protein like 6	400954	ENSG00000214595	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
CEP89	centrosomal protein 89kDa	84902	ENSG00000121289	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
PLEKHA7	pleckstrin homology domain containing, family A member 7	144100	ENSG00000166689	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
TUBA1C	tubulin, alpha 1c	84790	ENSG00000167553	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
MKKS	McKusick-Kaufman syndrome	8195	ENSG00000125863	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	1499	ENSG00000168036	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
EML4	echinoderm microtubule associated protein like 4	27436	ENSG00000143924	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
KIF18B	kinesin family member 18B	146909	ENSG00000186185	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
AXIN1	axin 1	8312	ENSG00000103126	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
IFT140	intraflagellar transport 140 homolog (Chlamydomonas)	9742	ENSG00000187535	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
PKD2	polycystic kidney disease 2 (autosomal dominant)	5311	ENSG00000118762	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
CEP192	centrosomal protein 192kDa	55125	ENSG00000101639	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
ESPL1	extra spindle pole bodies homolog 1 (S. cerevisiae)	9700	ENSG00000135476	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
AAAS	achalasia, adrenocortical insufficiency, alacrimia	8086	ENSG00000094914	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
MAPT	microtubule-associated protein tau	4137	ENSG00000186868	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
NUBP2	nucleotide binding protein 2	10101	ENSG00000095906	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
CCDC77	coiled-coil domain containing 77	84318	ENSG00000120647	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
POLA2	polymerase (DNA directed), alpha 2, accessory subunit	23649	ENSG00000014138	cellular component	intracellular organelle part	GO:0044446	0.3819
COX15	COX15 homolog, cytochrome c oxidase assembly protein (yeast)	1355	ENSG00000014919	cellular component	intracellular organelle part	GO:0044446	0.3819
TUBA1B	tubulin, alpha 1b	10376	ENSG00000123416	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
CDC42	cell division cycle 42 (GTP binding protein, 25kDa)	998	ENSG00000070831	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
CDC42BPG	CDC42 binding protein kinase gamma (DMPK-like)	55561	ENSG00000171219	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
RAB11FIP3	RAB11 family interacting protein 3 (class II)	9727	ENSG00000090565	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
CRHR1	corticotropin releasing hormone receptor 1	1394	ENSG00000120088	cellular component	cell body	GO:0044297	0.3819
TSC2	tuberous sclerosis 2	7249	ENSG00000103197	cellular component	cell body	GO:0044297	0.3819
ASS1	argininosuccinate synthase 1	445	ENSG00000130707	cellular component	cell body	GO:0044297	0.3819
RTN4	reticulon 4	57142	ENSG00000115310	cellular component	cell body	GO:0044297	0.3819
DRD4	dopamine receptor D4	1815	ENSG00000069696	cellular component	cell body	GO:0044297	0.3819
CDK5	cyclin-dependent kinase 5	1020	ENSG00000164885	cellular component	cell body	GO:0044297	0.3819
GFAP	glial fibrillary acidic protein	2670	ENSG00000131095	cellular component	cell body	GO:0044297	0.3819
NOV	nephroblastoma overexpressed	4856	ENSG00000136999	cellular component	cell body	GO:0044297	0.3819
CDC42	cell division cycle 42 (GTP binding protein, 25kDa)	998	ENSG00000070831	cellular component	cell body	GO:0044297	0.3819
SRR	serine racemase	63826	ENSG00000167720	cellular component	cell body	GO:0044297	0.3819
CPLX1	complexin 1	10815	ENSG00000168993	cellular component	cell body	GO:0044297	0.3819
ESR1	estrogen receptor 1	2099	ENSG00000091831	cellular component	cell body	GO:0044297	0.3819
COBL	cordon-bleu homolog (mouse)	23242	ENSG00000106078	cellular component	cell body	GO:0044297	0.3819
DDC	dopa decarboxylase (aromatic L-amino acid decarboxylase)	1644	ENSG00000132437	cellular component	cell body	GO:0044297	0.3819
NCOA2	nuclear receptor coactivator 2	10499	ENSG00000140396	cellular component	cell body	GO:0044297	0.3819
PRPH	peripherin	5630	ENSG00000135406	cellular component	cell body	GO:0044297	0.3819
CLIC5	chloride intracellular channel 5	53405	ENSG00000112782	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
DNM3	dynamin 3	26052	ENSG00000197959	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
CDC42EP2	CDC42 effector protein (Rho GTPase binding) 2	10435	ENSG00000149798	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
SCYL1	SCY1-like 1 (S. cerevisiae)	57410	ENSG00000142186	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
DPF2	D4, zinc and double PHD fingers family 2	5977	ENSG00000133884	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
ARL2	ADP-ribosylation factor-like 2	402	ENSG00000213465	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide	7531	ENSG00000108953	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
DYNC1I1	dynein, cytoplasmic 1, intermediate chain 1	1780	ENSG00000158560	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
SAC3D1	SAC3 domain containing 1	29901	ENSG00000168061	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
CKAP5	cytoskeleton associated protein 5	9793	ENSG00000175216	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
BLOC1S2	biogenesis of lysosomal organelles complex-1, subunit 2	282991	ENSG00000196072	cellular component	microtubule cytoskeleton	GO:0015630	0.3819
UNC93B1	unc-93 homolog B1 (C. elegans)	81622	ENSG00000110057	cellular component	intracellular organelle part	GO:0044446	0.3819
CCDC77	coiled-coil domain containing 77	84318	ENSG00000120647	cellular component	intracellular organelle part	GO:0044446	0.3819
PTHLH	parathyroid hormone-like hormone	5744	ENSG00000087494	cellular component	intracellular organelle part	GO:0044446	0.3819
PIGQ	phosphatidylinositol glycan anchor biosynthesis, class Q	9091	ENSG00000007541	cellular component	intracellular organelle part	GO:0044446	0.3819
DERL3	derlin 3	91319	ENSG00000099958	cellular component	intracellular organelle part	GO:0044446	0.3819
SMG6	smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans)	23293	ENSG00000070366	cellular component	intracellular organelle part	GO:0044446	0.3819
MEOX1	mesenchyme homeobox 1	4222	ENSG00000005102	cellular component	intracellular organelle part	GO:0044446	0.3819
EML6	echinoderm microtubule associated protein like 6	400954	ENSG00000214595	cellular component	intracellular organelle part	GO:0044446	0.3819
RNMT	RNA (guanine-7-) methyltransferase	8731	ENSG00000101654	cellular component	intracellular organelle part	GO:0044446	0.3819
WLS	wntless homolog (Drosophila)	79971	ENSG00000116729	cellular component	intracellular organelle part	GO:0044446	0.3819
SLC25A22	solute carrier family 25 (mitochondrial carrier: glutamate), member 22	79751	ENSG00000177542	cellular component	intracellular organelle part	GO:0044446	0.3819
SOX4	SRY (sex determining region Y)-box 4	6659	ENSG00000124766	cellular component	intracellular organelle part	GO:0044446	0.3819
KCNH2	potassium voltage-gated channel, subfamily H (eag-related), member 2	3757	ENSG00000055118	cellular component	intracellular organelle part	GO:0044446	0.3819
SIRT3	sirtuin 3	23410	ENSG00000142082	cellular component	intracellular organelle part	GO:0044446	0.3819
TUBA1B	tubulin, alpha 1b	10376	ENSG00000123416	cellular component	intracellular organelle part	GO:0044446	0.3819
UBTF	upstream binding transcription factor, RNA polymerase I	7343	ENSG00000108312	cellular component	intracellular organelle part	GO:0044446	0.3819
F2	coagulation factor II (thrombin)	2147	ENSG00000180210	cellular component	intracellular organelle part	GO:0044446	0.3819
GFAP	glial fibrillary acidic protein	2670	ENSG00000131095	cellular component	intracellular organelle part	GO:0044446	0.3819
KIF18B	kinesin family member 18B	146909	ENSG00000186185	cellular component	intracellular organelle part	GO:0044446	0.3819
PSMD13	proteasome (prosome, macropain) 26S subunit, non-ATPase, 13	5719	ENSG00000185627	cellular component	intracellular organelle part	GO:0044446	0.3819
HBA2	hemoglobin, alpha 2	3040	ENSG00000188536	cellular component	intracellular organelle part	GO:0044446	0.3819
RPS27A	ribosomal protein S27a	6233	ENSG00000143947	cellular component	intracellular organelle part	GO:0044446	0.3819
AXIN1	axin 1	8312	ENSG00000103126	cellular component	intracellular organelle part	GO:0044446	0.3819
GIMAP8	GTPase, IMAP family member 8	155038	ENSG00000171115	cellular component	intracellular organelle part	GO:0044446	0.3819
RPL14	ribosomal protein L14	9045	ENSG00000188846	cellular component	intracellular organelle part	GO:0044446	0.3819
RUNX1	runt-related transcription factor 1	861	ENSG00000159216	cellular component	intracellular organelle part	GO:0044446	0.3819
AAAS	achalasia, adrenocortical insufficiency, alacrimia	8086	ENSG00000094914	cellular component	intracellular organelle part	GO:0044446	0.3819
STARD3NL	STARD3 N-terminal like	83930	ENSG00000010270	cellular component	intracellular organelle part	GO:0044446	0.3819
MEF2C	myocyte enhancer factor 2C	4208	ENSG00000081189	cellular component	intracellular organelle part	GO:0044446	0.3819
HNRNPA1	heterogeneous nuclear ribonucleoprotein A1	3178	ENSG00000135486	cellular component	intracellular organelle part	GO:0044446	0.3819
COPZ1	coatomer protein complex, subunit zeta 1	22818	ENSG00000111481	cellular component	intracellular organelle part	GO:0044446	0.3819
DEAF1	deformed epidermal autoregulatory factor 1 (Drosophila)	10522	ENSG00000177030	cellular component	intracellular organelle part	GO:0044446	0.3819
CDC5L	CDC5 cell division cycle 5-like (S. pombe)	988	ENSG00000096401	cellular component	intracellular organelle part	GO:0044446	0.3819
PCBP2	poly(rC) binding protein 2	5094	ENSG00000197111	cellular component	intracellular organelle part	GO:0044446	0.3819
PNPLA2	patatin-like phospholipase domain containing 2	57104	ENSG00000177666	cellular component	intracellular organelle part	GO:0044446	0.3819
SLC25A13	solute carrier family 25 (aspartate/glutamate carrier), member 13	10165	ENSG00000004864	cellular component	intracellular organelle part	GO:0044446	0.3819
SNX15	sorting nexin 15	29907	ENSG00000110025	cellular component	intracellular organelle part	GO:0044446	0.3819
ASS1	argininosuccinate synthase 1	445	ENSG00000130707	cellular component	intracellular organelle part	GO:0044446	0.3819
DHX8	DEAH (Asp-Glu-Ala-His) box polypeptide 8	1659	ENSG00000067596	cellular component	intracellular organelle part	GO:0044446	0.3819
HS3ST6	heparan sulfate (glucosamine) 3-O-sulfotransferase 6	64711	ENSG00000162040	cellular component	intracellular organelle part	GO:0044446	0.3819
UBE2I	ubiquitin-conjugating enzyme E2I	7329	ENSG00000103275	cellular component	intracellular organelle part	GO:0044446	0.3819
YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide	7531	ENSG00000108953	cellular component	intracellular organelle part	GO:0044446	0.3819
IGFALS	insulin-like growth factor binding protein, acid labile subunit	3483	ENSG00000099769	cellular component	intracellular organelle part	GO:0044446	0.3819
CUTC	cutC copper transporter homolog (E. coli)	51076	ENSG00000119929	cellular component	intracellular organelle part	GO:0044446	0.3819
POLR3K	polymerase (RNA) III (DNA directed) polypeptide K, 12.3 kDa	51728		cellular component	intracellular organelle part	GO:0044446	0.3819
SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	6598	ENSG00000099956	cellular component	intracellular organelle part	GO:0044446	0.3819
CDK5	cyclin-dependent kinase 5	1020	ENSG00000164885	cellular component	intracellular organelle part	GO:0044446	0.3819
CDC42	cell division cycle 42 (GTP binding protein, 25kDa)	998	ENSG00000070831	cellular component	intracellular organelle part	GO:0044446	0.3819
CLCN7	chloride channel, voltage-sensitive 7	1186	ENSG00000103249	cellular component	intracellular organelle part	GO:0044446	0.3819
CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	1499	ENSG00000168036	cellular component	intracellular organelle part	GO:0044446	0.3819
KANSL1	KAT8 regulatory NSL complex subunit 1	284058	ENSG00000120071	cellular component	intracellular organelle part	GO:0044446	0.3819
MAEA	macrophage erythroblast attacher	10296	ENSG00000090316	cellular component	intracellular organelle part	GO:0044446	0.3819
CCDC91	coiled-coil domain containing 91	55297	ENSG00000123106	cellular component	intracellular organelle part	GO:0044446	0.3819
RHBDF1	rhomboid 5 homolog 1 (Drosophila)	64285		cellular component	intracellular organelle part	GO:0044446	0.3819
NDUFB8	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa	4714	ENSG00000166136	cellular component	intracellular organelle part	GO:0044446	0.3819
GPATCH1	G patch domain containing 1	55094	ENSG00000076650	cellular component	intracellular organelle part	GO:0044446	0.3819
PRR13	proline rich 13	54458	ENSG00000205352	cellular component	intracellular organelle part	GO:0044446	0.3819
RPL3L	ribosomal protein L3-like	6123	ENSG00000140986	cellular component	intracellular organelle part	GO:0044446	0.3819
SERPINF2	serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2	5345	ENSG00000167711	cellular component	intracellular organelle part	GO:0044446	0.3819
TRAM1	translocation associated membrane protein 1	23471	ENSG00000067167	cellular component	intracellular organelle part	GO:0044446	0.3819
MYL5	myosin, light chain 5, regulatory	4636	ENSG00000215375	cellular component	intracellular organelle part	GO:0044446	0.3819
TSC2	tuberous sclerosis 2	7249	ENSG00000103197	cellular component	intracellular organelle part	GO:0044446	0.3819
MEF2C	myocyte enhancer factor 2C	4208	ENSG00000081189	cellular component	intracellular organelle lumen	GO:0070013	0.3819
PRPF8	PRP8 pre-mRNA processing factor 8 homolog (S. cerevisiae)	10594	ENSG00000174231	cellular component	intracellular organelle part	GO:0044446	0.3819
INSIG2	insulin induced gene 2	51141	ENSG00000125629	cellular component	intracellular organelle part	GO:0044446	0.3819
IRF7	interferon regulatory factor 7	3665	ENSG00000185507	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
DLX5	distal-less homeobox 5	1749	ENSG00000105880	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
MAPT	microtubule-associated protein tau	4137	ENSG00000186868	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
PRPF8	PRP8 pre-mRNA processing factor 8 homolog (S. cerevisiae)	10594	ENSG00000174231	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
RPS2	ribosomal protein S2	6187	ENSG00000140988	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
ARL2	ADP-ribosylation factor-like 2	402	ENSG00000213465	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	9252	ENSG00000100784	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
NME4	NME/NM23 nucleoside diphosphate kinase 4	4833	ENSG00000103202	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
NCOA2	nuclear receptor coactivator 2	10499	ENSG00000140396	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
SP1	Sp1 transcription factor	6667	ENSG00000185591	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
CENPW	centromere protein W	387103	ENSG00000203760	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
ACP2	acid phosphatase 2, lysosomal	53	ENSG00000134575	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
SYNE1	spectrin repeat containing, nuclear envelope 1	23345	ENSG00000131018	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
MMP11	matrix metallopeptidase 11 (stromelysin 3)	4320	ENSG00000099953	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
KDM5A	lysine (K)-specific demethylase 5A	5927	ENSG00000073614	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
C11orf49	chromosome 11 open reading frame 49	79096	ENSG00000149179	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
HIC1	hypermethylated in cancer 1	3090	ENSG00000177374	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
HAGH	hydroxyacylglutathione hydrolase	3029	ENSG00000063854	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
FOXL1	forkhead box L1	2300	ENSG00000176678	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
POLR3A	polymerase (RNA) III (DNA directed) polypeptide A, 155kDa	11128	ENSG00000148606	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
RPA1	replication protein A1, 70kDa	6117	ENSG00000132383	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
POLR3G	polymerase (RNA) III (DNA directed) polypeptide G (32kD)	10622	ENSG00000113356	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
RERE	arginine-glutamic acid dipeptide (RE) repeats	473	ENSG00000142599	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
SUPT3H	suppressor of Ty 3 homolog (S. cerevisiae)	8464	ENSG00000196284	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
PDIA2	protein disulfide isomerase family A, member 2	64714	ENSG00000185615	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
ATXN7L3	ataxin 7-like 3	56970	ENSG00000087152	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
MCRS1	microspherule protein 1	10445	ENSG00000187778	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
DMP1	dentin matrix acidic phosphoprotein 1	1758	ENSG00000152592	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
PEX2	peroxisomal biogenesis factor 2	5828	ENSG00000164751	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
SALL1	sal-like 1 (Drosophila)	6299	ENSG00000103449	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
ESR1	estrogen receptor 1	2099	ENSG00000091831	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
RARG	retinoic acid receptor, gamma	5916	ENSG00000172819	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
PNPT1	polyribonucleotide nucleotidyltransferase 1	87178	ENSG00000138035	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
CTBP1	C-terminal binding protein 1	1487	ENSG00000159692	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
CHUK	conserved helix-loop-helix ubiquitous kinase	1147	ENSG00000213341	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
CCNL1	cyclin L1	57018	ENSG00000163660	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
COL11A1	collagen, type XI, alpha 1	1301	ENSG00000060718	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
RAB11FIP3	RAB11 family interacting protein 3 (class II)	9727	ENSG00000090565	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
NFE2	nuclear factor (erythroid-derived 2), 45kDa	4778	ENSG00000123405	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
RRN3	RRN3 RNA polymerase I transcription factor homolog (S. cerevisiae)	54700	ENSG00000085721	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
GBX1	gastrulation brain homeobox 1	2636	ENSG00000164900	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
SUV420H1	suppressor of variegation 4-20 homolog 1 (Drosophila)	51111	ENSG00000110066	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
TBL3	transducin (beta)-like 3	10607	ENSG00000183751	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
MRPL49	mitochondrial ribosomal protein L49	740	ENSG00000149792	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
PSME4	proteasome (prosome, macropain) activator subunit 4	23198	ENSG00000068878	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
ARL4D	ADP-ribosylation factor-like 4D	379	ENSG00000175906	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
SPI1	spleen focus forming virus (SFFV) proviral integration oncogene spi1	6688	ENSG00000066336	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
ETV4	ets variant 4	2118	ENSG00000175832	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1	23583	ENSG00000123415	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
POLR2L	polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa	5441	ENSG00000177700	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
E2F3	E2F transcription factor 3	1871	ENSG00000112242	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
MRPS35	mitochondrial ribosomal protein S35	60488	ENSG00000061794	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
HDAC5	histone deacetylase 5	10014	ENSG00000108840	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
GFER	growth factor, augmenter of liver regeneration	2671	ENSG00000127554	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
NAGS	N-acetylglutamate synthase	162417	ENSG00000161653	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
MRPL28	mitochondrial ribosomal protein L28	10573	ENSG00000086504	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
SPTBN1	spectrin, beta, non-erythrocytic 1	6711	ENSG00000115306	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
CBR3	carbonyl reductase 3	874	ENSG00000159231	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
GIMAP4	GTPase, IMAP family member 4	55303	ENSG00000133574	cellular component	membrane-enclosed lumen	GO:0031974	0.3819
POLA2	polymerase (DNA directed), alpha 2, accessory subunit	23649	ENSG00000014138	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SMG6	smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans)	23293	ENSG00000070366	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1	23583	ENSG00000123415	cellular component	intracellular organelle lumen	GO:0070013	0.3819
MEOX1	mesenchyme homeobox 1	4222	ENSG00000005102	cellular component	intracellular organelle lumen	GO:0070013	0.3819
POLR2L	polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa	5441	ENSG00000177700	cellular component	intracellular organelle lumen	GO:0070013	0.3819
RNMT	RNA (guanine-7-) methyltransferase	8731	ENSG00000101654	cellular component	intracellular organelle lumen	GO:0070013	0.3819
E2F3	E2F transcription factor 3	1871	ENSG00000112242	cellular component	intracellular organelle lumen	GO:0070013	0.3819
MRPS35	mitochondrial ribosomal protein S35	60488	ENSG00000061794	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SLC25A22	solute carrier family 25 (mitochondrial carrier: glutamate), member 22	79751	ENSG00000177542	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SOX4	SRY (sex determining region Y)-box 4	6659	ENSG00000124766	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SIRT3	sirtuin 3	23410	ENSG00000142082	cellular component	intracellular organelle lumen	GO:0070013	0.3819
NAGS	N-acetylglutamate synthase	162417	ENSG00000161653	cellular component	intracellular organelle lumen	GO:0070013	0.3819
HDAC5	histone deacetylase 5	10014	ENSG00000108840	cellular component	intracellular organelle lumen	GO:0070013	0.3819
F2	coagulation factor II (thrombin)	2147	ENSG00000180210	cellular component	intracellular organelle lumen	GO:0070013	0.3819
UBTF	upstream binding transcription factor, RNA polymerase I	7343	ENSG00000108312	cellular component	intracellular organelle lumen	GO:0070013	0.3819
KIF18B	kinesin family member 18B	146909	ENSG00000186185	cellular component	intracellular organelle lumen	GO:0070013	0.3819
PSMD13	proteasome (prosome, macropain) 26S subunit, non-ATPase, 13	5719	ENSG00000185627	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SALL1	sal-like 1 (Drosophila)	6299	ENSG00000103449	cellular component	intracellular organelle lumen	GO:0070013	0.3819
RPS27A	ribosomal protein S27a	6233	ENSG00000143947	cellular component	intracellular organelle lumen	GO:0070013	0.3819
TBL3	transducin (beta)-like 3	10607	ENSG00000183751	cellular component	intracellular organelle lumen	GO:0070013	0.3819
PEX2	peroxisomal biogenesis factor 2	5828	ENSG00000164751	cellular component	intracellular organelle lumen	GO:0070013	0.3819
GIMAP8	GTPase, IMAP family member 8	155038	ENSG00000171115	cellular component	intracellular organelle lumen	GO:0070013	0.3819
DLX5	distal-less homeobox 5	1749	ENSG00000105880	cellular component	intracellular organelle lumen	GO:0070013	0.3819
IRF7	interferon regulatory factor 7	3665	ENSG00000185507	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SYNE1	spectrin repeat containing, nuclear envelope 1	23345	ENSG00000131018	cellular component	intracellular organelle lumen	GO:0070013	0.3819
RUNX1	runt-related transcription factor 1	861	ENSG00000159216	cellular component	intracellular organelle lumen	GO:0070013	0.3819
MAPT	microtubule-associated protein tau	4137	ENSG00000186868	cellular component	intracellular organelle lumen	GO:0070013	0.3819
MRPL28	mitochondrial ribosomal protein L28	10573	ENSG00000086504	cellular component	intracellular organelle lumen	GO:0070013	0.3819
DEAF1	deformed epidermal autoregulatory factor 1 (Drosophila)	10522	ENSG00000177030	cellular component	intracellular organelle lumen	GO:0070013	0.3819
CDC5L	CDC5 cell division cycle 5-like (S. pombe)	988	ENSG00000096401	cellular component	intracellular organelle lumen	GO:0070013	0.3819
PCBP2	poly(rC) binding protein 2	5094	ENSG00000197111	cellular component	intracellular organelle lumen	GO:0070013	0.3819
PTHLH	parathyroid hormone-like hormone	5744	ENSG00000087494	cellular component	intracellular organelle lumen	GO:0070013	0.3819
SNX15	sorting nexin 15	29907	ENSG00000110025	cellular component	intracellular organelle lumen	GO:0070013	0.3819
